"TOR201504140","TBA",5,1,2,2,2,2,2,"donaj001","R","yatek001","R","","","","K","F","F",5,5,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",6,0,0,3,2,2,2,"longe001","R","hendl001","R","","","","W","T","F",5,4,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",6,0,0,2,2,2,2,"jennd002","R","hendl001","R","longe001","","","54(1)/FO/G","F","F",8,5,2,"T","T",0,"F","F",1,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",6,0,1,2,2,2,2,"forsl001","R","hendl001","R","jennd002","","","K","F","F",4,6,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"TOR201504140","TBA",6,0,2,1,0,2,2,"river003","R","hendl001","R","jennd002","","","CS2(24)/MREV","F","F",3,7,6,"F","F",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",6,1,0,0,1,2,2,"navad001","L","yatek001","R","","","","4/L","T","F",10,6,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",6,1,1,3,2,2,2,"martr004","R","yatek001","R","","","","53/G","F","F",2,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",6,1,2,0,1,2,2,"pillk001","R","yatek001","R","","","","S9/L","F","F",7,8,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",6,1,2,2,2,2,2,"travd001","R","yatek001","R","pillk001","","","S7/L+.1-3","F","F",4,9,20,"T","T",1,"F","F",0,0,"F","F",0,1,3,0,0
"TOR201504140","TBA",6,1,2,0,1,2,2,"reyej001","L","gelts001","R","travd001","","pillk001","3/P","F","F",6,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,3
"TOR201504140","TBA",7,0,0,0,2,2,2,"river003","R","hendl001","R","","","","K","T","F",3,7,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",7,0,1,1,2,2,2,"beckt001","R","hendl001","R","","","","K","F","F",6,8,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",7,0,2,0,0,2,2,"wilsb002","R","hendl001","R","","","","S8/G","F","F",2,9,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",7,0,2,0,0,2,2,"kierk001","L","castm002","R","wilsb002","","","7/L","F","T",11,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"TOR201504140","TBA",7,1,0,2,2,2,2,"pompd001","L","gelts001","R","","","","9/F","T","F",8,2,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",7,1,1,2,2,2,2,"bautj002","R","gelts001","R","","","","8/F","F","F",9,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",7,1,2,1,2,2,2,"encae001","R","gelts001","R","","","","53/G","F","F",3,4,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",8,0,0,0,0,2,2,"souzs001","R","castm002","R","","","","S1/BG","T","F",9,2,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",8,0,0,0,2,2,2,"cabra002","L","castm002","R","souzs001","","","K","F","F",10,3,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"TOR201504140","TBA",8,0,1,0,0,2,2,"longe001","R","castm002","R","souzs001","","","SB2.1-3(E2/TH)","F","F",5,4,4,"F","F",0,"F","F",0,0,"F","F",1,0,3,0,0
"TOR201504140","TBA",8,0,1,3,0,2,2,"longe001","R","castm002","R","","","souzs001","IW","F","F",5,4,15,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,3
"TOR201504140","TBA",8,0,1,0,2,2,2,"jennd002","R","castm002","R","longe001","","souzs001","8/L/SF.3-H(UR)","F","F",7,5,2,"T","F",0,"F","T",1,1,"F","F",0,0,1,0,5
"TOR201504140","TBA",8,0,2,0,2,3,2,"forsl001","R","castm002","R","longe001","","","S7/L+.1-2","F","F",4,6,20,"T","T",1,"F","F",0,0,"F","F",0,1,2,0,0
"TOR201504140","TBA",8,0,2,3,2,3,2,"river003","R","castm002","R","forsl001","longe001","","K","F","F",3,7,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,0
"TOR201504140","TBA",8,1,0,1,1,3,2,"donaj001","R","balfg001","R","","","","7/F","T","F",5,5,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",8,1,1,2,0,3,2,"navad001","L","balfg001","R","","","","9/F","F","F",10,6,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
